m_ratings,teams,date
740,Kenya,1998-04-11
587,Bangladesh,1998-04-11
1318,South Africa,1998-05-11
1282,West Indies,1998-05-11
1192,Australia,1998-05-11
1142,Sri Lanka,1998-05-11
1108,England,1998-05-11
1106,India,1998-05-11
1060,New Zealand,1998-05-11
1040,ICC World XI,1998-05-11
1034,Pakistan,1998-05-11
1033,Africa XI,1998-05-11
1013,Bermuda,1998-05-11
1013,Papua New Guinea,1998-05-11
1008,Afghanistan,1998-05-11
992,United States of America,1998-05-11
987,Ireland,1998-05-11
979,Scotland,1998-05-11
960,Asia XI,1998-05-11
958,Oman,1998-05-11
953,Nepal,1998-05-11
939,Namibia,1998-05-11
928,Hong Kong,1998-05-11
899,Canada,1998-05-11
886,United Arab Emirates,1998-05-11
860,East Africa,1998-05-11
820,Netherlands,1998-05-11
789,Kenya,1998-05-11
788,Zimbabwe,1998-05-11
622,Bangladesh,1998-05-11
1287,West Indies,1998-06-11
1260,South Africa,1998-06-11
1178,Australia,1998-06-11
1158,England,1998-06-11
1121,New Zealand,1998-06-11
1116,Sri Lanka,1998-06-11
1091,India,1998-06-11
1040,ICC World XI,1998-06-11
1034,Africa XI,1998-06-11
1024,Pakistan,1998-06-11
1013,Bermuda,1998-06-11
1013,Papua New Guinea,1998-06-11
1008,Afghanistan,1998-06-11
992,United States of America,1998-06-11
987,Ireland,1998-06-11
979,Scotland,1998-06-11
960,Asia XI,1998-06-11
958,Oman,1998-06-11
953,Nepal,1998-06-11
939,Namibia,1998-06-11
928,Hong Kong,1998-06-11
899,Canada,1998-06-11
886,United Arab Emirates,1998-06-11
860,East Africa,1998-06-11
829,Kenya,1998-06-11
820,Netherlands,1998-06-11
783,Zimbabwe,1998-06-11
619,Bangladesh,1998-06-11
1293,West Indies,1998-07-11
1233,South Africa,1998-07-11
1178,England,1998-07-11
1164,New Zealand,1998-07-11
1164,Australia,1998-07-11
1137,Sri Lanka,1998-07-11
1089,India,1998-07-11
1040,ICC World XI,1998-07-11
1034,Africa XI,1998-07-11
1014,Pakistan,1998-07-11
1013,Bermuda,1998-07-11
1013,Papua New Guinea,1998-07-11
1008,Afghanistan,1998-07-11
992,United States of America,1998-07-11
987,Ireland,1998-07-11
979,Scotland,1998-07-11
960,Asia XI,1998-07-11
958,Oman,1998-07-11
952,Nepal,1998-07-11
939,Namibia,1998-07-11
928,Hong Kong,1998-07-11
899,Canada,1998-07-11
885,United Arab Emirates,1998-07-11
860,East Africa,1998-07-11
825,Kenya,1998-07-11
820,Netherlands,1998-07-11
777,Zimbabwe,1998-07-11
619,Bangladesh,1998-07-11
1298,West Indies,1998-08-11
1257,South Africa,1998-08-11
1174,Sri Lanka,1998-08-11
1168,New Zealand,1998-08-11
1150,Australia,1998-08-11
1113,England,1998-08-11
1110,India,1998-08-11
1040,ICC World XI,1998-08-11
1034,Africa XI,1998-08-11
1013,Bermuda,1998-08-11
1013,Papua New Guinea,1998-08-11
1008,Afghanistan,1998-08-11
1005,Pakistan,1998-08-11
992,United States of America,1998-08-11
987,Ireland,1998-08-11
979,Scotland,1998-08-11
960,Asia XI,1998-08-11
957,Oman,1998-08-11
952,Nepal,1998-08-11
939,Namibia,1998-08-11
928,Hong Kong,1998-08-11
899,Canada,1998-08-11
885,United Arab Emirates,1998-08-11
860,East Africa,1998-08-11
822,Kenya,1998-08-11
820,Netherlands,1998-08-11
772,Zimbabwe,1998-08-11
618,Bangladesh,1998-08-11
1304,West Indies,1998-09-11
1277,South Africa,1998-09-11
1201,Sri Lanka,1998-09-11
1171,New Zealand,1998-09-11
1142,Pakistan,1998-09-11
1136,Australia,1998-09-11
1076,England,1998-09-11
1040,ICC World XI,1998-09-11
1034,Africa XI,1998-09-11
1013,Bermuda,1998-09-11
1013,Papua New Guinea,1998-09-11
1008,Afghanistan,1998-09-11
992,United States of America,1998-09-11
987,Ireland,1998-09-11
979,Scotland,1998-09-11
973,India,1998-09-11
960,Asia XI,1998-09-11
957,Oman,1998-09-11
952,Nepal,1998-09-11
939,Namibia,1998-09-11
927,Hong Kong,1998-09-11
899,Canada,1998-09-11
885,United Arab Emirates,1998-09-11
860,East Africa,1998-09-11
820,Netherlands,1998-09-11
818,Kenya,1998-09-11
788,Zimbabwe,1998-09-11
617,Bangladesh,1998-09-11
1321,South Africa,1998-10-11
1299,West Indies,1998-10-11
1176,Sri Lanka,1998-10-11
1150,New Zealand,1998-10-11
1141,Australia,1998-10-11
1128,Pakistan,1998-10-11
1069,England,1998-10-11
1040,ICC World XI,1998-10-11
1034,Africa XI,1998-10-11
1013,Bermuda,1998-10-11
1013,Papua New Guinea,1998-10-11
1009,Afghanistan,1998-10-11
1001,India,1998-10-11
992,United States of America,1998-10-11
987,Ireland,1998-10-11
978,Scotland,1998-10-11
960,Asia XI,1998-10-11
957,Oman,1998-10-11
952,Nepal,1998-10-11
938,Namibia,1998-10-11
927,Hong Kong,1998-10-11
899,Canada,1998-10-11
885,United Arab Emirates,1998-10-11
860,East Africa,1998-10-11
841,Zimbabwe,1998-10-11
820,Netherlands,1998-10-11
814,Kenya,1998-10-11
616,Bangladesh,1998-10-11
1390,South Africa,1998-11-11
1264,West Indies,1998-11-11
1221,Australia,1998-11-11
1143,New Zealand,1998-11-11
1094,England,1998-11-11
1087,India,1998-11-11
1041,Pakistan,1998-11-11
1040,ICC World XI,1998-11-11
1034,Africa XI,1998-11-11
1013,Bermuda,1998-11-11
1013,Papua New Guinea,1998-11-11
1009,Afghanistan,1998-11-11
992,United States of America,1998-11-11
987,Ireland,1998-11-11
978,Scotland,1998-11-11
960,Asia XI,1998-11-11
957,Oman,1998-11-11
952,Zimbabwe,1998-11-11
952,Nepal,1998-11-11
938,Namibia,1998-11-11
927,Hong Kong,1998-11-11
912,Sri Lanka,1998-11-11
899,Canada,1998-11-11
885,United Arab Emirates,1998-11-11
860,East Africa,1998-11-11
820,Netherlands,1998-11-11
811,Kenya,1998-11-11
616,Bangladesh,1998-11-11
1403,South Africa,1998-12-11
1251,West Indies,1998-12-11
1186,Australia,1998-12-11
1161,New Zealand,1998-12-11
1122,England,1998-12-11
1065,India,1998-12-11
1046,Pakistan,1998-12-11
1041,ICC World XI,1998-12-11
1034,Africa XI,1998-12-11
1013,Bermuda,1998-12-11
1013,Papua New Guinea,1998-12-11
1009,Afghanistan,1998-12-11
992,United States of America,1998-12-11
987,Ireland,1998-12-11
978,Scotland,1998-12-11
959,Asia XI,1998-12-11
957,Oman,1998-12-11
953,Zimbabwe,1998-12-11
952,Nepal,1998-12-11
938,Namibia,1998-12-11
927,Hong Kong,1998-12-11
901,Sri Lanka,1998-12-11
899,Canada,1998-12-11
885,United Arab Emirates,1998-12-11
860,East Africa,1998-12-11
820,Netherlands,1998-12-11
807,Kenya,1998-12-11
615,Bangladesh,1998-12-11
1420,South Africa,1999-01-11
1233,West Indies,1999-01-11
1178,Australia,1999-01-11
1138,India,1999-01-11
1115,New Zealand,1999-01-11
1092,England,1999-01-11
1048,Pakistan,1999-01-11
1041,ICC World XI,1999-01-11
1034,Africa XI,1999-01-11
1013,Bermuda,1999-01-11
1013,Papua New Guinea,1999-01-11
1009,Afghanistan,1999-01-11
992,United States of America,1999-01-11
987,Ireland,1999-01-11
978,Scotland,1999-01-11
962,Zimbabwe,1999-01-11
959,Asia XI,1999-01-11
957,Oman,1999-01-11
951,Nepal,1999-01-11
941,Sri Lanka,1999-01-11
938,Namibia,1999-01-11
926,Hong Kong,1999-01-11
899,Canada,1999-01-11
884,United Arab Emirates,1999-01-11
860,East Africa,1999-01-11
820,Netherlands,1999-01-11
803,Kenya,1999-01-11
614,Bangladesh,1999-01-11
1361,South Africa,1999-02-11
1217,New Zealand,1999-02-11
1199,Australia,1999-02-11
1188,West Indies,1999-02-11
1143,India,1999-02-11
1050,Pakistan,1999-02-11
1041,ICC World XI,1999-02-11
1034,Africa XI,1999-02-11
1025,England,1999-02-11
1013,Bermuda,1999-02-11
1013,Papua New Guinea,1999-02-11
1009,Afghanistan,1999-02-11
992,United States of America,1999-02-11
987,Ireland,1999-02-11
978,Scotland,1999-02-11
971,Zimbabwe,1999-02-11
959,Asia XI,1999-02-11
958,Sri Lanka,1999-02-11
957,Oman,1999-02-11
951,Nepal,1999-02-11
938,Namibia,1999-02-11
926,Hong Kong,1999-02-11
899,Canada,1999-02-11
884,United Arab Emirates,1999-02-11
860,East Africa,1999-02-11
820,Netherlands,1999-02-11
800,Kenya,1999-02-11
613,Bangladesh,1999-02-11
1403,South Africa,1999-03-11
1213,West Indies,1999-03-11
1174,New Zealand,1999-03-11
1173,Australia,1999-03-11
1115,Pakistan,1999-03-11
1104,India,1999-03-11
1041,ICC World XI,1999-03-11
1035,Africa XI,1999-03-11
1016,Zimbabwe,1999-03-11
1013,Bermuda,1999-03-11
1013,Papua New Guinea,1999-03-11
1009,Afghanistan,1999-03-11
1005,England,1999-03-11
992,United States of America,1999-03-11
987,Ireland,1999-03-11
978,Scotland,1999-03-11
959,Asia XI,1999-03-11
956,Oman,1999-03-11
951,Nepal,1999-03-11
948,Sri Lanka,1999-03-11
937,Namibia,1999-03-11
926,Hong Kong,1999-03-11
900,Canada,1999-03-11
884,United Arab Emirates,1999-03-11
860,East Africa,1999-03-11
820,Netherlands,1999-03-11
797,Kenya,1999-03-11
572,Bangladesh,1999-03-11
1459,South Africa,1999-04-11
1223,Australia,1999-04-11
1158,Pakistan,1999-04-11
1156,West Indies,1999-04-11
1125,New Zealand,1999-04-11
1089,India,1999-04-11
1054,Zimbabwe,1999-04-11
1041,ICC World XI,1999-04-11
1035,Africa XI,1999-04-11
1017,England,1999-04-11
1013,Bermuda,1999-04-11
1013,Papua New Guinea,1999-04-11
1009,Afghanistan,1999-04-11
992,United States of America,1999-04-11
987,Ireland,1999-04-11
978,Scotland,1999-04-11
959,Asia XI,1999-04-11
956,Oman,1999-04-11
951,Nepal,1999-04-11
937,Namibia,1999-04-11
930,Sri Lanka,1999-04-11
926,Hong Kong,1999-04-11
900,Canada,1999-04-11
884,United Arab Emirates,1999-04-11
860,East Africa,1999-04-11
820,Netherlands,1999-04-11
782,Kenya,1999-04-11
551,Bangladesh,1999-04-11
1437,South Africa,1999-05-11
1209,Pakistan,1999-05-11
1201,Australia,1999-05-11
1137,West Indies,1999-05-11
1116,New Zealand,1999-05-11
1087,India,1999-05-11
1079,Zimbabwe,1999-05-11
1057,England,1999-05-11
1041,ICC World XI,1999-05-11
1035,Africa XI,1999-05-11
1013,Bermuda,1999-05-11
1013,Papua New Guinea,1999-05-11
1009,Afghanistan,1999-05-11
992,United States of America,1999-05-11
987,Ireland,1999-05-11
959,Asia XI,1999-05-11
956,Oman,1999-05-11
951,Nepal,1999-05-11
948,Sri Lanka,1999-05-11
937,Namibia,1999-05-11
926,Hong Kong,1999-05-11
900,Canada,1999-05-11
890,Scotland,1999-05-11
884,United Arab Emirates,1999-05-11
860,East Africa,1999-05-11
820,Netherlands,1999-05-11
739,Kenya,1999-05-11
640,Bangladesh,1999-05-11
1381,South Africa,1999-06-11
1326,Australia,1999-06-11
1174,Pakistan,1999-06-11
1143,West Indies,1999-06-11
1088,India,1999-06-11
1081,New Zealand,1999-06-11
1059,England,1999-06-11
1047,Zimbabwe,1999-06-11
1041,ICC World XI,1999-06-11
1035,Africa XI,1999-06-11
1013,Bermuda,1999-06-11
1013,Papua New Guinea,1999-06-11
1009,Afghanistan,1999-06-11
992,United States of America,1999-06-11
987,Ireland,1999-06-11
965,Sri Lanka,1999-06-11
959,Asia XI,1999-06-11
956,Oman,1999-06-11
951,Nepal,1999-06-11
937,Namibia,1999-06-11
925,Hong Kong,1999-06-11
900,Canada,1999-06-11
884,United Arab Emirates,1999-06-11
860,East Africa,1999-06-11
831,Scotland,1999-06-11
820,Netherlands,1999-06-11
733,Bangladesh,1999-06-11
712,Kenya,1999-06-11
1362,South Africa,1999-07-11
1335,Australia,1999-07-11
1184,Pakistan,1999-07-11
1155,West Indies,1999-07-11
1090,New Zealand,1999-07-11
1080,India,1999-07-11
1070,England,1999-07-11
1041,ICC World XI,1999-07-11
1035,Africa XI,1999-07-11
1033,Zimbabwe,1999-07-11
1014,Bermuda,1999-07-11
1013,Papua New Guinea,1999-07-11
1009,Afghanistan,1999-07-11
992,United States of America,1999-07-11
987,Ireland,1999-07-11
961,Sri Lanka,1999-07-11
959,Asia XI,1999-07-11
956,Oman,1999-07-11
951,Nepal,1999-07-11
937,Namibia,1999-07-11
925,Hong Kong,1999-07-11
900,Canada,1999-07-11
884,United Arab Emirates,1999-07-11
860,East Africa,1999-07-11
831,Scotland,1999-07-11
820,Netherlands,1999-07-11
730,Bangladesh,1999-07-11
707,Kenya,1999-07-11
1337,South Africa,1999-08-11
1327,Australia,1999-08-11
1201,Pakistan,1999-08-11
1179,West Indies,1999-08-11
1105,New Zealand,1999-08-11
1081,England,1999-08-11
1055,India,1999-08-11
1042,ICC World XI,1999-08-11
1035,Africa XI,1999-08-11
1014,Bermuda,1999-08-11
1013,Papua New Guinea,1999-08-11
1010,Zimbabwe,1999-08-11
1009,Afghanistan,1999-08-11
998,Sri Lanka,1999-08-11
992,United States of America,1999-08-11
986,Ireland,1999-08-11
958,Asia XI,1999-08-11
956,Oman,1999-08-11
950,Nepal,1999-08-11
936,Namibia,1999-08-11
925,Hong Kong,1999-08-11
900,Canada,1999-08-11
883,United Arab Emirates,1999-08-11
860,East Africa,1999-08-11
831,Scotland,1999-08-11
820,Netherlands,1999-08-11
727,Bangladesh,1999-08-11
703,Kenya,1999-08-11
1332,South Africa,1999-09-11
1293,Australia,1999-09-11
1266,Pakistan,1999-09-11
1169,India,1999-09-11
1119,New Zealand,1999-09-11
1092,England,1999-09-11
1070,West Indies,1999-09-11
1042,ICC World XI,1999-09-11
1035,Africa XI,1999-09-11
1024,Sri Lanka,1999-09-11
1014,Bermuda,1999-09-11
1013,Papua New Guinea,1999-09-11
1009,Afghanistan,1999-09-11
992,United States of America,1999-09-11
986,Ireland,1999-09-11
970,Zimbabwe,1999-09-11
958,Asia XI,1999-09-11
956,Oman,1999-09-11
950,Nepal,1999-09-11
936,Namibia,1999-09-11
925,Hong Kong,1999-09-11
900,Canada,1999-09-11
883,United Arab Emirates,1999-09-11
860,East Africa,1999-09-11
831,Scotland,1999-09-11
820,Netherlands,1999-09-11
723,Bangladesh,1999-09-11
696,Kenya,1999-09-11
1363,South Africa,1999-10-11
1307,Australia,1999-10-11
1296,Pakistan,1999-10-11
1152,India,1999-10-11
1127,New Zealand,1999-10-11
1103,England,1999-10-11
1075,Sri Lanka,1999-10-11
1042,ICC World XI,1999-10-11
1035,Africa XI,1999-10-11
1023,West Indies,1999-10-11
1014,Bermuda,1999-10-11
1013,Papua New Guinea,1999-10-11
1009,Afghanistan,1999-10-11
992,United States of America,1999-10-11
986,Ireland,1999-10-11
958,Asia XI,1999-10-11
956,Oman,1999-10-11
950,Nepal,1999-10-11
936,Namibia,1999-10-11
929,Zimbabwe,1999-10-11
924,Hong Kong,1999-10-11
900,Canada,1999-10-11
883,United Arab Emirates,1999-10-11
860,East Africa,1999-10-11
831,Scotland,1999-10-11
820,Netherlands,1999-10-11
710,Bangladesh,1999-10-11
692,Kenya,1999-10-11
1365,South Africa,1999-11-11
1326,Pakistan,1999-11-11
1296,Australia,1999-11-11
1181,India,1999-11-11
1115,England,1999-11-11
1094,Sri Lanka,1999-11-11
1085,New Zealand,1999-11-11
1042,ICC World XI,1999-11-11
1035,Africa XI,1999-11-11
1014,Bermuda,1999-11-11
1013,Papua New Guinea,1999-11-11
1009,Afghanistan,1999-11-11
992,West Indies,1999-11-11
992,United States of America,1999-11-11
986,Ireland,1999-11-11
958,Asia XI,1999-11-11
955,Oman,1999-11-11
950,Nepal,1999-11-11
936,Namibia,1999-11-11
924,Hong Kong,1999-11-11
903,Zimbabwe,1999-11-11
900,Canada,1999-11-11
883,United Arab Emirates,1999-11-11
860,East Africa,1999-11-11
831,Scotland,1999-11-11
820,Netherlands,1999-11-11
709,Bangladesh,1999-11-11
691,Kenya,1999-11-11
1367,South Africa,1999-12-11
1345,Pakistan,1999-12-11
1276,Australia,1999-12-11
1169,India,1999-12-11
1126,England,1999-12-11
1119,New Zealand,1999-12-11
1099,Sri Lanka,1999-12-11
1042,ICC World XI,1999-12-11
1036,Africa XI,1999-12-11
1014,Bermuda,1999-12-11
1014,Papua New Guinea,1999-12-11
1009,Afghanistan,1999-12-11
991,United States of America,1999-12-11
986,Ireland,1999-12-11
964,West Indies,1999-12-11
958,Asia XI,1999-12-11
955,Oman,1999-12-11
950,Nepal,1999-12-11
936,Namibia,1999-12-11
924,Hong Kong,1999-12-11
905,Zimbabwe,1999-12-11
900,Canada,1999-12-11
883,United Arab Emirates,1999-12-11
860,East Africa,1999-12-11
831,Scotland,1999-12-11
820,Netherlands,1999-12-11
709,Bangladesh,1999-12-11
690,Kenya,1999-12-11
1450,Australia,2000-01-11
1308,South Africa,2000-01-11
1259,Pakistan,2000-01-11
1198,New Zealand,2000-01-11
1118,Sri Lanka,2000-01-11
1101,India,2000-01-11
1089,England,2000-01-11
1042,ICC World XI,2000-01-11
1036,Africa XI,2000-01-11
1014,Bermuda,2000-01-11
1014,Papua New Guinea,2000-01-11
1009,Afghanistan,2000-01-11
991,United States of America,2000-01-11
986,Ireland,2000-01-11
967,Zimbabwe,2000-01-11
958,Asia XI,2000-01-11
955,Oman,2000-01-11
950,Nepal,2000-01-11
935,Namibia,2000-01-11
924,Hong Kong,2000-01-11
900,Canada,2000-01-11
892,West Indies,2000-01-11
883,United Arab Emirates,2000-01-11
860,East Africa,2000-01-11
831,Scotland,2000-01-11
820,Netherlands,2000-01-11
709,Bangladesh,2000-01-11
689,Kenya,2000-01-11
1523,Australia,2000-02-11
1249,South Africa,2000-02-11
1211,Sri Lanka,2000-02-11
1196,New Zealand,2000-02-11
1139,India,2000-02-11
1103,England,2000-02-11
1057,Pakistan,2000-02-11
1042,ICC World XI,2000-02-11
1036,Africa XI,2000-02-11
1014,Bermuda,2000-02-11
1014,Papua New Guinea,2000-02-11
1009,Afghanistan,2000-02-11
991,United States of America,2000-02-11
986,Ireland,2000-02-11
958,Asia XI,2000-02-11
955,Oman,2000-02-11
949,Nepal,2000-02-11
935,Namibia,2000-02-11
929,Zimbabwe,2000-02-11
923,Hong Kong,2000-02-11
913,West Indies,2000-02-11
900,Canada,2000-02-11
882,United Arab Emirates,2000-02-11
860,East Africa,2000-02-11
830,Scotland,2000-02-11
820,Netherlands,2000-02-11
708,Bangladesh,2000-02-11
688,Kenya,2000-02-11
1429,Australia,2000-03-11
1236,New Zealand,2000-03-11
1227,Sri Lanka,2000-03-11
1212,South Africa,2000-03-11
1123,England,2000-03-11
1115,India,2000-03-11
1096,Pakistan,2000-03-11
1042,ICC World XI,2000-03-11
1036,Africa XI,2000-03-11
1014,Bermuda,2000-03-11
1014,Papua New Guinea,2000-03-11
1009,Afghanistan,2000-03-11
991,United States of America,2000-03-11
986,Ireland,2000-03-11
958,Asia XI,2000-03-11
955,Oman,2000-03-11
949,West Indies,2000-03-11
949,Nepal,2000-03-11
935,Namibia,2000-03-11
923,Hong Kong,2000-03-11
900,Canada,2000-03-11
882,United Arab Emirates,2000-03-11
860,East Africa,2000-03-11
849,Zimbabwe,2000-03-11
830,Scotland,2000-03-11
820,Netherlands,2000-03-11
708,Bangladesh,2000-03-11
687,Kenya,2000-03-11
1357,Australia,2000-04-11
1277,South Africa,2000-04-11
1228,Sri Lanka,2000-04-11
1223,New Zealand,2000-04-11
1127,Pakistan,2000-04-11
1104,England,2000-04-11
1068,West Indies,2000-04-11
1066,India,2000-04-11
1043,ICC World XI,2000-04-11
1036,Africa XI,2000-04-11
1014,Bermuda,2000-04-11
1014,Papua New Guinea,2000-04-11
1009,Afghanistan,2000-04-11
991,United States of America,2000-04-11
986,Ireland,2000-04-11
957,Asia XI,2000-04-11
955,Oman,2000-04-11
949,Nepal,2000-04-11
935,Namibia,2000-04-11
923,Hong Kong,2000-04-11
900,Canada,2000-04-11
882,United Arab Emirates,2000-04-11
860,East Africa,2000-04-11
830,Scotland,2000-04-11
820,Netherlands,2000-04-11
803,Zimbabwe,2000-04-11
707,Bangladesh,2000-04-11
686,Kenya,2000-04-11
1356,Australia,2000-05-11
1265,South Africa,2000-05-11
1220,Sri Lanka,2000-05-11
1211,New Zealand,2000-05-11
1162,Pakistan,2000-05-11
1086,England,2000-05-11
1053,India,2000-05-11
1043,ICC World XI,2000-05-11
1036,Africa XI,2000-05-11
1030,West Indies,2000-05-11
1014,Bermuda,2000-05-11
1014,Papua New Guinea,2000-05-11
1009,Afghanistan,2000-05-11
991,United States of America,2000-05-11
986,Ireland,2000-05-11
957,Asia XI,2000-05-11
955,Oman,2000-05-11
949,Nepal,2000-05-11
935,Namibia,2000-05-11
923,Hong Kong,2000-05-11
900,Canada,2000-05-11
882,United Arab Emirates,2000-05-11
860,East Africa,2000-05-11
833,Zimbabwe,2000-05-11
830,Scotland,2000-05-11
820,Netherlands,2000-05-11
701,Bangladesh,2000-05-11
685,Kenya,2000-05-11
1365,Australia,2000-06-11
1246,South Africa,2000-06-11
1228,Pakistan,2000-06-11
1210,Sri Lanka,2000-06-11
1198,New Zealand,2000-06-11
1063,England,2000-06-11
1043,ICC World XI,2000-06-11
1036,Africa XI,2000-06-11
1014,Bermuda,2000-06-11
1014,Papua New Guinea,2000-06-11
1009,Afghanistan,2000-06-11
1008,India,2000-06-11
1000,West Indies,2000-06-11
991,United States of America,2000-06-11
986,Ireland,2000-06-11
957,Asia XI,2000-06-11
954,Oman,2000-06-11
949,Nepal,2000-06-11
934,Namibia,2000-06-11
922,Hong Kong,2000-06-11
900,Canada,2000-06-11
882,United Arab Emirates,2000-06-11
876,Zimbabwe,2000-06-11
860,East Africa,2000-06-11
830,Scotland,2000-06-11
820,Netherlands,2000-06-11
688,Bangladesh,2000-06-11
684,Kenya,2000-06-11
1395,Sri Lanka,2000-07-11
1374,Australia,2000-07-11
1224,South Africa,2000-07-11
1186,New Zealand,2000-07-11
1121,Pakistan,2000-07-11
1085,England,2000-07-11
1043,ICC World XI,2000-07-11
1036,Africa XI,2000-07-11
1014,Bermuda,2000-07-11
1014,Papua New Guinea,2000-07-11
1012,India,2000-07-11
1009,Afghanistan,2000-07-11
991,United States of America,2000-07-11
986,Ireland,2000-07-11
966,West Indies,2000-07-11
957,Asia XI,2000-07-11
954,Oman,2000-07-11
950,Zimbabwe,2000-07-11
949,Nepal,2000-07-11
934,Namibia,2000-07-11
922,Hong Kong,2000-07-11
900,Canada,2000-07-11
882,United Arab Emirates,2000-07-11
860,East Africa,2000-07-11
830,Scotland,2000-07-11
820,Netherlands,2000-07-11
687,Bangladesh,2000-07-11
682,Kenya,2000-07-11
1401,Sri Lanka,2000-08-11
1294,South Africa,2000-08-11
1271,Australia,2000-08-11
1193,Pakistan,2000-08-11
1155,New Zealand,2000-08-11
1093,England,2000-08-11
1043,ICC World XI,2000-08-11
1036,Africa XI,2000-08-11
1015,India,2000-08-11
1014,Bermuda,2000-08-11
1014,Papua New Guinea,2000-08-11
1009,Afghanistan,2000-08-11
991,United States of America,2000-08-11
986,Ireland,2000-08-11
973,West Indies,2000-08-11
957,Asia XI,2000-08-11
954,Oman,2000-08-11
949,Nepal,2000-08-11
934,Namibia,2000-08-11
923,Zimbabwe,2000-08-11
922,Hong Kong,2000-08-11
900,Canada,2000-08-11
881,United Arab Emirates,2000-08-11
860,East Africa,2000-08-11
830,Scotland,2000-08-11
820,Netherlands,2000-08-11
685,Bangladesh,2000-08-11
681,Kenya,2000-08-11
1392,Sri Lanka,2000-09-11
1350,South Africa,2000-09-11
1247,Pakistan,2000-09-11
1191,Australia,2000-09-11
1115,New Zealand,2000-09-11
1094,England,2000-09-11
1043,ICC World XI,2000-09-11
1037,Africa XI,2000-09-11
1035,India,2000-09-11
1014,Bermuda,2000-09-11
1014,Papua New Guinea,2000-09-11
1009,Afghanistan,2000-09-11
991,United States of America,2000-09-11
986,Ireland,2000-09-11
970,West Indies,2000-09-11
957,Asia XI,2000-09-11
956,Zimbabwe,2000-09-11
