m_ratings,teams,date
988,Maldives,2009-07-15
988,Malta,2009-07-15
988,Mexico,2009-07-15
988,Costa Rica,2009-07-15
988,Ghana,2009-07-15
988,Botswana,2009-07-15
988,Guernsey,2009-07-15
988,Thailand,2009-07-15
988,Chile,2009-07-15
988,Serbia,2009-07-15
987,Iran,2009-07-15
986,Bhutan,2009-07-15
985,Oman,2009-07-15
985,Samoa,2009-07-15
983,Vanuatu,2009-07-15
983,Nigeria,2009-07-15
981,Philippines,2009-07-15
980,Hong Kong,2009-07-15
980,Gibraltar,2009-07-15
980,Mozambique,2009-07-15
979,Belgium,2009-07-15
979,Cayman Islands,2009-07-15
978,United Arab Emirates,2009-07-15
978,Finland,2009-07-15
978,Turkey,2009-07-15
970,Australia,2009-07-15
953,India,2009-07-15
948,Afghanistan,2009-07-15
943,Ireland,2009-07-15
926,England,2009-07-15
911,Scotland,2009-07-15
896,Canada,2009-07-15
887,Kenya,2009-07-15
875,Bermuda,2009-07-15
804,Bangladesh,2009-07-15
NA,ICC World XI,2009-07-15
NA,Panama,2009-07-15
NA,Isle of Man,2009-07-15
1357,Pakistan,2009-08-15
1168,South Africa,2009-08-15
1124,Sri Lanka,2009-08-15
1090,New Zealand,2009-08-15
1081,Netherlands,2009-08-15
1074,West Indies,2009-08-15
1030,Zimbabwe,2009-08-15
1028,Italy,2009-08-15
1023,Romania,2009-08-15
1021,Nepal,2009-08-15
1021,Germany,2009-08-15
1021,Malawi,2009-08-15
1014,Papua New Guinea,2009-08-15
1014,Singapore,2009-08-15
1014,Peru,2009-08-15
1013,Bahrain,2009-08-15
1013,Kuwait,2009-08-15
1013,Spain,2009-08-15
1012,Belize,2009-08-15
1012,Namibia,2009-08-15
1012,Uganda,2009-08-15
1012,Jersey,2009-08-15
1012,Malaysia,2009-08-15
1012,Bulgaria,2009-08-15
1011,Qatar,2009-08-15
1010,Luxembourg,2009-08-15
1010,Argentina,2009-08-15
1010,Greece,2009-08-15
1007,United States of America,2009-08-15
1006,Australia,2009-08-15
998,Brazil,2009-08-15
997,World-XI,2009-08-15
997,Czech Republic,2009-08-15
992,Norway,2009-08-15
992,Denmark,2009-08-15
990,Austria,2009-08-15
989,Portugal,2009-08-15
988,Mexico,2009-08-15
988,Costa Rica,2009-08-15
988,Ghana,2009-08-15
988,Botswana,2009-08-15
988,Guernsey,2009-08-15
988,Thailand,2009-08-15
988,Chile,2009-08-15
988,Serbia,2009-08-15
987,Saudi Arabia,2009-08-15
987,Maldives,2009-08-15
987,Malta,2009-08-15
987,Iran,2009-08-15
986,Bhutan,2009-08-15
985,Oman,2009-08-15
985,Samoa,2009-08-15
983,Nigeria,2009-08-15
982,Vanuatu,2009-08-15
980,Philippines,2009-08-15
979,Hong Kong,2009-08-15
979,Belgium,2009-08-15
979,Gibraltar,2009-08-15
979,Mozambique,2009-08-15
978,United Arab Emirates,2009-08-15
978,Finland,2009-08-15
978,Cayman Islands,2009-08-15
977,Turkey,2009-08-15
951,Ireland,2009-08-15
947,India,2009-08-15
947,Afghanistan,2009-08-15
903,Scotland,2009-08-15
901,Canada,2009-08-15
893,England,2009-08-15
891,Kenya,2009-08-15
876,Bermuda,2009-08-15
800,Bangladesh,2009-08-15
NA,ICC World XI,2009-08-15
NA,Panama,2009-08-15
NA,Isle of Man,2009-08-15
1365,Pakistan,2009-09-15
1150,South Africa,2009-09-15
1125,New Zealand,2009-09-15
1084,Netherlands,2009-09-15
1076,Sri Lanka,2009-09-15
1067,West Indies,2009-09-15
1044,Australia,2009-09-15
1034,Zimbabwe,2009-09-15
1029,Italy,2009-09-15
1023,Romania,2009-09-15
1022,Germany,2009-09-15
1021,Nepal,2009-09-15
1021,Malawi,2009-09-15
1014,Papua New Guinea,2009-09-15
1014,Singapore,2009-09-15
1014,Peru,2009-09-15
1013,Bahrain,2009-09-15
1013,Kuwait,2009-09-15
1013,Spain,2009-09-15
1013,Belize,2009-09-15
1013,Namibia,2009-09-15
1013,Uganda,2009-09-15
1013,Jersey,2009-09-15
1013,Malaysia,2009-09-15
1012,Bulgaria,2009-09-15
1011,Qatar,2009-09-15
1011,Luxembourg,2009-09-15
1011,Argentina,2009-09-15
1011,Greece,2009-09-15
1007,United States of America,2009-09-15
998,Brazil,2009-09-15
997,Czech Republic,2009-09-15
996,World-XI,2009-09-15
992,Denmark,2009-09-15
991,Norway,2009-09-15
989,Austria,2009-09-15
989,Portugal,2009-09-15
988,Chile,2009-09-15
988,Serbia,2009-09-15
987,Saudi Arabia,2009-09-15
987,Maldives,2009-09-15
987,Malta,2009-09-15
987,Mexico,2009-09-15
987,Costa Rica,2009-09-15
987,Ghana,2009-09-15
987,Botswana,2009-09-15
987,Guernsey,2009-09-15
987,Thailand,2009-09-15
987,Iran,2009-09-15
986,Bhutan,2009-09-15
985,Samoa,2009-09-15
984,Oman,2009-09-15
982,Vanuatu,2009-09-15
982,Nigeria,2009-09-15
980,Philippines,2009-09-15
979,Hong Kong,2009-09-15
979,Gibraltar,2009-09-15
979,Mozambique,2009-09-15
978,Belgium,2009-09-15
978,Cayman Islands,2009-09-15
977,United Arab Emirates,2009-09-15
977,Finland,2009-09-15
977,Turkey,2009-09-15
959,Ireland,2009-09-15
946,Afghanistan,2009-09-15
940,India,2009-09-15
905,Canada,2009-09-15
901,England,2009-09-15
895,Scotland,2009-09-15
894,Kenya,2009-09-15
876,Bermuda,2009-09-15
797,Bangladesh,2009-09-15
NA,ICC World XI,2009-09-15
NA,Panama,2009-09-15
NA,Isle of Man,2009-09-15
1372,Pakistan,2009-10-15
1132,South Africa,2009-10-15
1115,New Zealand,2009-10-15
1087,Sri Lanka,2009-10-15
1087,Netherlands,2009-10-15
1062,Australia,2009-10-15
1060,West Indies,2009-10-15
1037,Zimbabwe,2009-10-15
1029,Italy,2009-10-15
1024,Romania,2009-10-15
1022,Nepal,2009-10-15
1022,Germany,2009-10-15
1022,Malawi,2009-10-15
1014,Papua New Guinea,2009-10-15
1014,Singapore,2009-10-15
1014,Peru,2009-10-15
1013,Bahrain,2009-10-15
1013,Kuwait,2009-10-15
1013,Spain,2009-10-15
1013,Belize,2009-10-15
1013,Namibia,2009-10-15
1013,Uganda,2009-10-15
1013,Jersey,2009-10-15
1013,Malaysia,2009-10-15
1013,Bulgaria,2009-10-15
1012,Qatar,2009-10-15
1011,Luxembourg,2009-10-15
1011,Argentina,2009-10-15
1011,Greece,2009-10-15
1007,United States of America,2009-10-15
998,Brazil,2009-10-15
997,Czech Republic,2009-10-15
996,World-XI,2009-10-15
992,Denmark,2009-10-15
991,Norway,2009-10-15
989,Austria,2009-10-15
989,Portugal,2009-10-15
987,Saudi Arabia,2009-10-15
987,Maldives,2009-10-15
987,Malta,2009-10-15
987,Mexico,2009-10-15
987,Costa Rica,2009-10-15
987,Ghana,2009-10-15
987,Botswana,2009-10-15
987,Guernsey,2009-10-15
987,Thailand,2009-10-15
987,Chile,2009-10-15
987,Serbia,2009-10-15
986,Iran,2009-10-15
985,Bhutan,2009-10-15
984,Oman,2009-10-15
984,Samoa,2009-10-15
982,Vanuatu,2009-10-15
982,Nigeria,2009-10-15
979,Philippines,2009-10-15
978,Hong Kong,2009-10-15
978,Belgium,2009-10-15
978,Gibraltar,2009-10-15
978,Mozambique,2009-10-15
977,Finland,2009-10-15
977,Cayman Islands,2009-10-15
976,United Arab Emirates,2009-10-15
976,Turkey,2009-10-15
966,Ireland,2009-10-15
944,Afghanistan,2009-10-15
937,England,2009-10-15
934,India,2009-10-15
909,Canada,2009-10-15
897,Kenya,2009-10-15
887,Scotland,2009-10-15
877,Bermuda,2009-10-15
795,Bangladesh,2009-10-15
NA,ICC World XI,2009-10-15
NA,Panama,2009-10-15
NA,Isle of Man,2009-10-15
1375,Pakistan,2009-11-15
1146,South Africa,2009-11-15
1096,New Zealand,2009-11-15
1090,Netherlands,2009-11-15
1088,Sri Lanka,2009-11-15
1079,Australia,2009-11-15
1054,West Indies,2009-11-15
1040,Zimbabwe,2009-11-15
1030,Italy,2009-11-15
1024,Romania,2009-11-15
1023,Germany,2009-11-15
1022,Nepal,2009-11-15
1022,Malawi,2009-11-15
1015,Papua New Guinea,2009-11-15
1015,Singapore,2009-11-15
1015,Peru,2009-11-15
1014,Bahrain,2009-11-15
1014,Kuwait,2009-11-15
1014,Spain,2009-11-15
1013,Belize,2009-11-15
1013,Namibia,2009-11-15
1013,Uganda,2009-11-15
1013,Jersey,2009-11-15
1013,Malaysia,2009-11-15
1013,Bulgaria,2009-11-15
1012,Qatar,2009-11-15
1011,Luxembourg,2009-11-15
1011,Argentina,2009-11-15
1011,Greece,2009-11-15
1007,United States of America,2009-11-15
998,Brazil,2009-11-15
997,Czech Republic,2009-11-15
996,World-XI,2009-11-15
991,Norway,2009-11-15
991,Denmark,2009-11-15
989,Austria,2009-11-15
989,Portugal,2009-11-15
987,Mexico,2009-11-15
987,Costa Rica,2009-11-15
987,Ghana,2009-11-15
987,Botswana,2009-11-15
987,Guernsey,2009-11-15
987,Thailand,2009-11-15
987,Chile,2009-11-15
987,Serbia,2009-11-15
986,Saudi Arabia,2009-11-15
986,Maldives,2009-11-15
986,Malta,2009-11-15
986,Iran,2009-11-15
985,Bhutan,2009-11-15
984,Samoa,2009-11-15
983,Oman,2009-11-15
982,Nigeria,2009-11-15
981,Vanuatu,2009-11-15
979,Philippines,2009-11-15
978,Hong Kong,2009-11-15
978,Mozambique,2009-11-15
977,Belgium,2009-11-15
977,Cayman Islands,2009-11-15
977,Gibraltar,2009-11-15
976,United Arab Emirates,2009-11-15
976,Finland,2009-11-15
976,Turkey,2009-11-15
974,Ireland,2009-11-15
943,Afghanistan,2009-11-15
941,England,2009-11-15
938,India,2009-11-15
914,Canada,2009-11-15
901,Kenya,2009-11-15
879,Scotland,2009-11-15
877,Bermuda,2009-11-15
792,Bangladesh,2009-11-15
NA,ICC World XI,2009-11-15
NA,Panama,2009-11-15
NA,Isle of Man,2009-11-15
1343,Pakistan,2009-12-15
1134,South Africa,2009-12-15
1102,New Zealand,2009-12-15
1096,Australia,2009-12-15
1093,Netherlands,2009-12-15
1047,West Indies,2009-12-15
1043,Zimbabwe,2009-12-15
1031,Italy,2009-12-15
1025,Romania,2009-12-15
1024,Germany,2009-12-15
1023,Sri Lanka,2009-12-15
1023,Nepal,2009-12-15
1023,Malawi,2009-12-15
1015,Papua New Guinea,2009-12-15
1015,Singapore,2009-12-15
1015,Peru,2009-12-15
1014,Bahrain,2009-12-15
1014,Kuwait,2009-12-15
1014,Spain,2009-12-15
1014,Belize,2009-12-15
1014,Namibia,2009-12-15
1014,Uganda,2009-12-15
1014,Jersey,2009-12-15
1014,Malaysia,2009-12-15
1013,Bulgaria,2009-12-15
1012,Qatar,2009-12-15
1012,Luxembourg,2009-12-15
1011,Argentina,2009-12-15
1011,Greece,2009-12-15
1008,United States of America,2009-12-15
1006,India,2009-12-15
998,Brazil,2009-12-15
997,Czech Republic,2009-12-15
996,World-XI,2009-12-15
991,Norway,2009-12-15
991,Denmark,2009-12-15
988,Austria,2009-12-15
988,Portugal,2009-12-15
987,Chile,2009-12-15
987,Serbia,2009-12-15
986,Saudi Arabia,2009-12-15
986,Maldives,2009-12-15
986,Malta,2009-12-15
986,Mexico,2009-12-15
986,Costa Rica,2009-12-15
986,Ghana,2009-12-15
986,Botswana,2009-12-15
986,Guernsey,2009-12-15
986,Thailand,2009-12-15
986,Iran,2009-12-15
984,Bhutan,2009-12-15
983,Oman,2009-12-15
983,Samoa,2009-12-15
982,Ireland,2009-12-15
981,Vanuatu,2009-12-15
981,Nigeria,2009-12-15
978,Philippines,2009-12-15
977,Hong Kong,2009-12-15
977,Gibraltar,2009-12-15
977,Mozambique,2009-12-15
976,Belgium,2009-12-15
976,Cayman Islands,2009-12-15
975,United Arab Emirates,2009-12-15
975,Finland,2009-12-15
975,Turkey,2009-12-15
969,England,2009-12-15
942,Afghanistan,2009-12-15
918,Canada,2009-12-15
904,Kenya,2009-12-15
878,Bermuda,2009-12-15
872,Scotland,2009-12-15
790,Bangladesh,2009-12-15
NA,ICC World XI,2009-12-15
NA,Panama,2009-12-15
NA,Isle of Man,2009-12-15
1303,Pakistan,2010-01-15
1123,South Africa,2010-01-15
1117,Australia,2010-01-15
1104,New Zealand,2010-01-15
1100,Netherlands,2010-01-15
1046,Zimbabwe,2010-01-15
1040,West Indies,2010-01-15
1032,Italy,2010-01-15
1026,Romania,2010-01-15
1024,Germany,2010-01-15
1023,Nepal,2010-01-15
1023,Malawi,2010-01-15
1019,India,2010-01-15
1016,Papua New Guinea,2010-01-15
1016,Singapore,2010-01-15
1016,Peru,2010-01-15
1014,Bahrain,2010-01-15
1014,Kuwait,2010-01-15
1014,Spain,2010-01-15
1014,Belize,2010-01-15
1014,Namibia,2010-01-15
1014,Uganda,2010-01-15
1014,Jersey,2010-01-15
1014,Malaysia,2010-01-15
1014,Bulgaria,2010-01-15
1012,Sri Lanka,2010-01-15
1012,Qatar,2010-01-15
1012,Luxembourg,2010-01-15
1012,Argentina,2010-01-15
1012,Greece,2010-01-15
1008,United States of America,2010-01-15
999,England,2010-01-15
998,Brazil,2010-01-15
997,Czech Republic,2010-01-15
996,World-XI,2010-01-15
991,Norway,2010-01-15
991,Denmark,2010-01-15
988,Austria,2010-01-15
988,Portugal,2010-01-15
986,Saudi Arabia,2010-01-15
986,Maldives,2010-01-15
986,Malta,2010-01-15
986,Mexico,2010-01-15
986,Costa Rica,2010-01-15
986,Ghana,2010-01-15
986,Botswana,2010-01-15
986,Guernsey,2010-01-15
986,Thailand,2010-01-15
986,Chile,2010-01-15
986,Serbia,2010-01-15
985,Iran,2010-01-15
984,Bhutan,2010-01-15
983,Samoa,2010-01-15
982,Oman,2010-01-15
981,Nigeria,2010-01-15
980,Vanuatu,2010-01-15
978,Philippines,2010-01-15
977,Hong Kong,2010-01-15
977,Mozambique,2010-01-15
976,Belgium,2010-01-15
976,Cayman Islands,2010-01-15
976,Gibraltar,2010-01-15
975,United Arab Emirates,2010-01-15
975,Finland,2010-01-15
974,Turkey,2010-01-15
969,Afghanistan,2010-01-15
959,Ireland,2010-01-15
928,Kenya,2010-01-15
896,Canada,2010-01-15
878,Bermuda,2010-01-15
839,Scotland,2010-01-15
787,Bangladesh,2010-01-15
NA,ICC World XI,2010-01-15
NA,Panama,2010-01-15
NA,Isle of Man,2010-01-15
1236,Pakistan,2010-02-15
1231,Australia,2010-02-15
1111,South Africa,2010-02-15
1090,Netherlands,2010-02-15
1061,New Zealand,2010-02-15
1048,Afghanistan,2010-02-15
1044,Zimbabwe,2010-02-15
1032,India,2010-02-15
1032,Italy,2010-02-15
1026,Romania,2010-02-15
1025,Germany,2010-02-15
1024,Nepal,2010-02-15
1024,Malawi,2010-02-15
1016,Papua New Guinea,2010-02-15
1016,Singapore,2010-02-15
1016,Peru,2010-02-15
1015,Bahrain,2010-02-15
1015,Kuwait,2010-02-15
1015,Spain,2010-02-15
1014,Belize,2010-02-15
1014,Namibia,2010-02-15
1014,Uganda,2010-02-15
1014,Jersey,2010-02-15
1014,Malaysia,2010-02-15
1014,Bulgaria,2010-02-15
1013,Qatar,2010-02-15
1012,Luxembourg,2010-02-15
1012,Argentina,2010-02-15
1012,Greece,2010-02-15
1008,United States of America,2010-02-15
1002,Sri Lanka,2010-02-15
998,Brazil,2010-02-15
997,Czech Republic,2010-02-15
996,World-XI,2010-02-15
991,Denmark,2010-02-15
990,England,2010-02-15
990,Norway,2010-02-15
988,Austria,2010-02-15
988,Portugal,2010-02-15
986,Mexico,2010-02-15
986,Costa Rica,2010-02-15
986,Ghana,2010-02-15
986,Botswana,2010-02-15
986,Guernsey,2010-02-15
986,Thailand,2010-02-15
986,Chile,2010-02-15
986,Serbia,2010-02-15
985,Saudi Arabia,2010-02-15
985,Maldives,2010-02-15
985,Malta,2010-02-15
985,Iran,2010-02-15
984,Bhutan,2010-02-15
983,Samoa,2010-02-15
982,West Indies,2010-02-15
982,Oman,2010-02-15
980,Vanuatu,2010-02-15
980,Nigeria,2010-02-15
977,Philippines,2010-02-15
976,Hong Kong,2010-02-15
976,Gibraltar,2010-02-15
976,Mozambique,2010-02-15
975,Belgium,2010-02-15
975,Cayman Islands,2010-02-15
974,United Arab Emirates,2010-02-15
974,Finland,2010-02-15
974,Turkey,2010-02-15
952,Kenya,2010-02-15
942,Ireland,2010-02-15
879,Bermuda,2010-02-15
815,Canada,2010-02-15
785,Bangladesh,2010-02-15
760,Scotland,2010-02-15
NA,ICC World XI,2010-02-15
NA,Panama,2010-02-15
NA,Isle of Man,2010-02-15
1284,Australia,2010-03-15
1240,Pakistan,2010-03-15
1101,South Africa,2010-03-15
1091,Netherlands,2010-03-15
1065,New Zealand,2010-03-15
1044,India,2010-03-15
1033,Italy,2010-03-15
1027,Afghanistan,2010-03-15
1027,Romania,2010-03-15
1025,Germany,2010-03-15
1024,Nepal,2010-03-15
1024,Malawi,2010-03-15
1022,Zimbabwe,2010-03-15
1016,Papua New Guinea,2010-03-15
1016,Singapore,2010-03-15
1016,Peru,2010-03-15
1015,Bahrain,2010-03-15
1015,Kuwait,2010-03-15
1015,Spain,2010-03-15
1015,Belize,2010-03-15
1015,Namibia,2010-03-15
1015,Uganda,2010-03-15
1015,Jersey,2010-03-15
1015,Malaysia,2010-03-15
1014,Bulgaria,2010-03-15
1013,Qatar,2010-03-15
1012,Luxembourg,2010-03-15
1012,Argentina,2010-03-15
1012,Greece,2010-03-15
1008,United States of America,2010-03-15
998,Brazil,2010-03-15
997,Czech Republic,2010-03-15
996,World-XI,2010-03-15
992,Sri Lanka,2010-03-15
991,Denmark,2010-03-15
990,Norway,2010-03-15
988,Austria,2010-03-15
988,Portugal,2010-03-15
986,Chile,2010-03-15
986,Serbia,2010-03-15
985,Saudi Arabia,2010-03-15
985,Maldives,2010-03-15
985,Malta,2010-03-15
985,Mexico,2010-03-15
985,Costa Rica,2010-03-15
985,Ghana,2010-03-15
985,Botswana,2010-03-15
985,Guernsey,2010-03-15
985,Thailand,2010-03-15
985,Iran,2010-03-15
983,Bhutan,2010-03-15
982,Oman,2010-03-15
982,Samoa,2010-03-15
980,Nigeria,2010-03-15
979,Vanuatu,2010-03-15
977,Philippines,2010-03-15
976,Hong Kong,2010-03-15
976,Mozambique,2010-03-15
975,West Indies,2010-03-15
975,Belgium,2010-03-15
975,Gibraltar,2010-03-15
974,United Arab Emirates,2010-03-15
974,Finland,2010-03-15
974,Cayman Islands,2010-03-15
973,Turkey,2010-03-15
967,England,2010-03-15
950,Kenya,2010-03-15
924,Ireland,2010-03-15
879,Bermuda,2010-03-15
814,Canada,2010-03-15
783,Bangladesh,2010-03-15
762,Scotland,2010-03-15
NA,ICC World XI,2010-03-15
NA,Panama,2010-03-15
NA,Isle of Man,2010-03-15
1321,Australia,2010-04-15
1187,Pakistan,2010-04-15
1092,Netherlands,2010-04-15
1091,South Africa,2010-04-15
1090,New Zealand,2010-04-15
1055,India,2010-04-15
1034,Italy,2010-04-15
1027,Romania,2010-04-15
1026,Germany,2010-04-15
1025,Nepal,2010-04-15
1025,Malawi,2010-04-15
1022,Sri Lanka,2010-04-15
1017,Papua New Guinea,2010-04-15
1017,Singapore,2010-04-15
1017,Peru,2010-04-15
1015,Bahrain,2010-04-15
1015,Kuwait,2010-04-15
1015,Spain,2010-04-15
1015,Belize,2010-04-15
1015,Namibia,2010-04-15
1015,Uganda,2010-04-15
1015,Jersey,2010-04-15
1015,Malaysia,2010-04-15
1015,Bulgaria,2010-04-15
1013,West Indies,2010-04-15
1013,Qatar,2010-04-15
1013,Luxembourg,2010-04-15
1013,Argentina,2010-04-15
1012,Greece,2010-04-15
1008,United States of America,2010-04-15
998,Brazil,2010-04-15
997,Czech Republic,2010-04-15
996,World-XI,2010-04-15
991,England,2010-04-15
991,Afghanistan,2010-04-15
990,Norway,2010-04-15
990,Denmark,2010-04-15
987,Austria,2010-04-15
987,Portugal,2010-04-15
985,Saudi Arabia,2010-04-15
985,Maldives,2010-04-15
985,Malta,2010-04-15
985,Mexico,2010-04-15
985,Costa Rica,2010-04-15
985,Ghana,2010-04-15
985,Botswana,2010-04-15
985,Guernsey,2010-04-15
985,Thailand,2010-04-15
985,Chile,2010-04-15
985,Serbia,2010-04-15
984,Iran,2010-04-15
983,Bhutan,2010-04-15
982,Samoa,2010-04-15
981,Oman,2010-04-15
980,Zimbabwe,2010-04-15
979,Vanuatu,2010-04-15
979,Nigeria,2010-04-15
976,Philippines,2010-04-15
975,Hong Kong,2010-04-15
975,Gibraltar,2010-04-15
975,Mozambique,2010-04-15
974,Belgium,2010-04-15
974,Cayman Islands,2010-04-15
973,United Arab Emirates,2010-04-15
973,Finland,2010-04-15
973,Turkey,2010-04-15
948,Kenya,2010-04-15
929,Ireland,2010-04-15
880,Bermuda,2010-04-15
813,Canada,2010-04-15
780,Bangladesh,2010-04-15
764,Scotland,2010-04-15
NA,ICC World XI,2010-04-15
NA,Panama,2010-04-15
NA,Isle of Man,2010-04-15
1290,Australia,2010-05-15
1246,England,2010-05-15
1124,South Africa,2010-05-15
1116,Pakistan,2010-05-15
1092,Netherlands,2010-05-15
1072,Sri Lanka,2010-05-15
1070,New Zealand,2010-05-15
1035,Italy,2010-05-15
1028,Romania,2010-05-15
1026,Nepal,2010-05-15
1026,Germany,2010-05-15
1025,Malawi,2010-05-15
1017,Papua New Guinea,2010-05-15
1017,Singapore,2010-05-15
1017,Peru,2010-05-15
1016,Bahrain,2010-05-15
1016,Kuwait,2010-05-15
1015,India,2010-05-15
1015,Spain,2010-05-15
1015,Belize,2010-05-15
1015,Namibia,2010-05-15
1015,Uganda,2010-05-15
1015,Jersey,2010-05-15
1015,Malaysia,2010-05-15
1015,Bulgaria,2010-05-15
1013,Qatar,2010-05-15
1013,Luxembourg,2010-05-15
1013,Argentina,2010-05-15
1013,Greece,2010-05-15
1008,United States of America,2010-05-15
998,Brazil,2010-05-15
997,Czech Republic,2010-05-15
996,World-XI,2010-05-15
990,Norway,2010-05-15
990,Denmark,2010-05-15
987,Austria,2010-05-15
987,Portugal,2010-05-15
985,Malta,2010-05-15
985,Mexico,2010-05-15
985,Costa Rica,2010-05-15
985,Ghana,2010-05-15
985,Botswana,2010-05-15
985,Guernsey,2010-05-15
985,Thailand,2010-05-15
985,Chile,2010-05-15
985,Serbia,2010-05-15
984,Saudi Arabia,2010-05-15
984,Maldives,2010-05-15
984,Iran,2010-05-15
983,Bhutan,2010-05-15
982,Samoa,2010-05-15
981,Oman,2010-05-15
979,Nigeria,2010-05-15
978,Vanuatu,2010-05-15
976,Philippines,2010-05-15
975,Mozambique,2010-05-15
974,Hong Kong,2010-05-15
974,Belgium,2010-05-15
974,Gibraltar,2010-05-15
973,Cayman Islands,2010-05-15
972,United Arab Emirates,2010-05-15
972,Finland,2010-05-15
972,Turkey,2010-05-15
970,West Indies,2010-05-15
966,Afghanistan,2010-05-15
961,Ireland,2010-05-15
946,Kenya,2010-05-15
924,Zimbabwe,2010-05-15
880,Bermuda,2010-05-15
813,Canada,2010-05-15
782,Bangladesh,2010-05-15
767,Scotland,2010-05-15
NA,ICC World XI,2010-05-15
NA,Panama,2010-05-15
NA,Isle of Man,2010-05-15
1260,England,2010-06-15
1225,Australia,2010-06-15
1177,Pakistan,2010-06-15
1136,South Africa,2010-06-15
1096,Sri Lanka,2010-06-15
1093,Netherlands,2010-06-15
1072,India,2010-06-15
1064,New Zealand,2010-06-15
1035,Italy,2010-06-15
1028,Romania,2010-06-15
1027,Germany,2010-06-15
1026,Nepal,2010-06-15
1026,Malawi,2010-06-15
1017,Papua New Guinea,2010-06-15
1017,Singapore,2010-06-15
1017,Peru,2010-06-15
1016,Bahrain,2010-06-15
1016,Kuwait,2010-06-15
1016,Spain,2010-06-15
1016,Belize,2010-06-15
1016,Namibia,2010-06-15
1016,Uganda,2010-06-15
1016,Jersey,2010-06-15
1016,Malaysia,2010-06-15
1015,Bulgaria,2010-06-15
1014,Qatar,2010-06-15
1013,Luxembourg,2010-06-15
1013,Argentina,2010-06-15
1013,Greece,2010-06-15
1009,United States of America,2010-06-15
998,Brazil,2010-06-15
997,Czech Republic,2010-06-15
996,World-XI,2010-06-15
990,Denmark,2010-06-15
989,Norway,2010-06-15
987,Austria,2010-06-15
987,Portugal,2010-06-15
985,Chile,2010-06-15
985,Serbia,2010-06-15
984,Saudi Arabia,2010-06-15
984,Maldives,2010-06-15
984,Malta,2010-06-15
984,Mexico,2010-06-15
984,Costa Rica,2010-06-15
984,Ghana,2010-06-15
984,Botswana,2010-06-15
984,Guernsey,2010-06-15
984,Thailand,2010-06-15
984,Iran,2010-06-15
982,Bhutan,2010-06-15
981,Samoa,2010-06-15
980,Oman,2010-06-15
978,Vanuatu,2010-06-15
978,Nigeria,2010-06-15
975,Philippines,2010-06-15
974,Hong Kong,2010-06-15
974,Gibraltar,2010-06-15
974,Mozambique,2010-06-15
973,Belgium,2010-06-15
973,Cayman Islands,2010-06-15
972,United Arab Emirates,2010-06-15
972,Finland,2010-06-15
972,Turkey,2010-06-15
970,Afghanistan,2010-06-15
967,West Indies,2010-06-15
963,Ireland,2010-06-15
944,Kenya,2010-06-15
880,Bermuda,2010-06-15
873,Zimbabwe,2010-06-15
812,Canada,2010-06-15
787,Bangladesh,2010-06-15
769,Scotland,2010-06-15
NA,ICC World XI,2010-06-15
NA,Panama,2010-06-15
NA,Isle of Man,2010-06-15
1273,England,2010-07-15
1212,Pakistan,2010-07-15
1160,Australia,2010-07-15
1140,South Africa,2010-07-15
1107,Sri Lanka,2010-07-15
1094,Netherlands,2010-07-15
1082,India,2010-07-15
1071,New Zealand,2010-07-15
1036,Italy,2010-07-15
1029,Romania,2010-07-15
1027,Nepal,2010-07-15
1027,Germany,2010-07-15
1026,Malawi,2010-07-15
1018,Papua New Guinea,2010-07-15
1018,Singapore,2010-07-15
1018,Peru,2010-07-15
1016,Bahrain,2010-07-15
1016,Kuwait,2010-07-15
1016,Spain,2010-07-15
1016,Belize,2010-07-15
1016,Namibia,2010-07-15
1016,Uganda,2010-07-15
1016,Jersey,2010-07-15
1016,Malaysia,2010-07-15
1015,Bulgaria,2010-07-15
1014,Qatar,2010-07-15
1013,Luxembourg,2010-07-15
1013,Argentina,2010-07-15
1013,Greece,2010-07-15
1009,United States of America,2010-07-15
998,Brazil,2010-07-15
997,Czech Republic,2010-07-15
996,World-XI,2010-07-15
990,Denmark,2010-07-15
989,Norway,2010-07-15
987,Austria,2010-07-15
986,Portugal,2010-07-15
985,Serbia,2010-07-15
984,Saudi Arabia,2010-07-15
984,Maldives,2010-07-15
984,Malta,2010-07-15
984,Mexico,2010-07-15
984,Costa Rica,2010-07-15
984,Ghana,2010-07-15
984,Botswana,2010-07-15
984,Guernsey,2010-07-15
984,Thailand,2010-07-15
984,Chile,2010-07-15
983,Iran,2010-07-15
982,Bhutan,2010-07-15
981,Samoa,2010-07-15
980,Oman,2010-07-15
978,Nigeria,2010-07-15
977,Vanuatu,2010-07-15
974,Philippines,2010-07-15
974,Mozambique,2010-07-15
973,West Indies,2010-07-15
973,Afghanistan,2010-07-15
973,Hong Kong,2010-07-15
973,Belgium,2010-07-15
973,Gibraltar,2010-07-15
972,Cayman Islands,2010-07-15
971,United Arab Emirates,2010-07-15
971,Finland,2010-07-15
971,Turkey,2010-07-15
965,Ireland,2010-07-15
942,Kenya,2010-07-15
881,Bermuda,2010-07-15
869,Zimbabwe,2010-07-15
811,Canada,2010-07-15
792,Bangladesh,2010-07-15
772,Scotland,2010-07-15
NA,ICC World XI,2010-07-15
NA,Panama,2010-07-15
NA,Isle of Man,2010-07-15
1295,England,2010-08-15
1179,Pakistan,2010-08-15
1144,South Africa,2010-08-15
1144,Australia,2010-08-15
